"","Site","Meter","Unit","Date","Time","Value"
"1179","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-03,"03:30",84
"1180","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-04,"03:30",84
"1181","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-05,"03:30",72
"1182","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-06,"03:30",84
"1183","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-07,"03:30",78
"1184","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-08,"03:30",84
"1185","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-09,"03:30",78
"1186","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-10,"03:30",78
"1187","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-11,"03:30",84
"1188","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-12,"03:30",78
"1189","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-13,"03:30",78
"1190","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-14,"03:30",78
"1191","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-15,"03:30",84
"1192","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-16,"03:30",78
"1193","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-17,"03:30",90
"1194","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-18,"03:30",84
"1195","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-19,"03:30",78
"1196","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-20,"03:30",72
"1197","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-21,"03:30",78
"1198","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-22,"03:30",90
"1199","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-23,"03:30",78
"1200","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-24,"03:30",78
"1201","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-25,"03:30",78
"1202","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-26,"03:30",72
"1203","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-27,"03:30",84
"1204","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-28,"03:30",78
"1205","Abercrombie House","Total Natural Gas AH","kWh",2011-02-01,"03:30",0
"1206","Abercrombie House","Total Natural Gas AH","kWh",2011-02-02,"03:30",0
"1207","Abercrombie House","Total Natural Gas AH","kWh",2011-02-03,"03:30",40.572
"1208","Abercrombie House","Total Natural Gas AH","kWh",2011-02-04,"03:30",0
"1209","Abercrombie House","Total Natural Gas AH","kWh",2011-02-05,"03:30",0
"1210","Abercrombie House","Total Natural Gas AH","kWh",2011-02-06,"03:30",0
"1211","Abercrombie House","Total Natural Gas AH","kWh",2011-02-07,"03:30",31.556
"1212","Abercrombie House","Total Natural Gas AH","kWh",2011-02-08,"03:30",34.937
"1213","Abercrombie House","Total Natural Gas AH","kWh",2011-02-09,"03:30",0
"1214","Abercrombie House","Total Natural Gas AH","kWh",2011-02-10,"03:30",0
"1215","Abercrombie House","Total Natural Gas AH","kWh",2011-02-11,"03:30",39.445
"1216","Abercrombie House","Total Natural Gas AH","kWh",2011-02-12,"03:30",0
"1217","Abercrombie House","Total Natural Gas AH","kWh",2011-02-13,"03:30",0
"1218","Abercrombie House","Total Natural Gas AH","kWh",2011-02-14,"03:30",25.921
"1219","Abercrombie House","Total Natural Gas AH","kWh",2011-02-15,"03:30",55.223
"1220","Abercrombie House","Total Natural Gas AH","kWh",2011-02-16,"03:30",34.937
"1221","Abercrombie House","Total Natural Gas AH","kWh",2011-02-17,"03:30",0
"1222","Abercrombie House","Total Natural Gas AH","kWh",2011-02-18,"03:30",0
"1223","Abercrombie House","Total Natural Gas AH","kWh",2011-02-19,"03:30",0
"1224","Abercrombie House","Total Natural Gas AH","kWh",2011-02-20,"03:30",0
"1225","Abercrombie House","Total Natural Gas AH","kWh",2011-02-21,"03:30",9.016
"1226","Abercrombie House","Total Natural Gas AH","kWh",2011-02-22,"03:30",0
"1227","Abercrombie House","Total Natural Gas AH","kWh",2011-02-23,"03:30",0
"1228","Abercrombie House","Total Natural Gas AH","kWh",2011-02-24,"03:30",0
"1229","Abercrombie House","Total Natural Gas AH","kWh",2011-02-25,"03:30",0
"1230","Abercrombie House","Total Natural Gas AH","kWh",2011-02-26,"03:30",0
"1231","Abercrombie House","Total Natural Gas AH","kWh",2011-02-27,"03:30",0
"1232","Abercrombie House","Total Natural Gas AH","kWh",2011-02-28,"03:30",0
"1233","Abercrombie House","Total Imported Energy AH","kWh",2011-02-01,"03:30",84
"1234","Abercrombie House","Total Imported Energy AH","kWh",2011-02-02,"03:30",84
"1235","Abercrombie House","Total Imported Energy AH","kWh",2011-02-03,"03:30",124.572
"1236","Abercrombie House","Total Imported Energy AH","kWh",2011-02-04,"03:30",84
"1237","Abercrombie House","Total Imported Energy AH","kWh",2011-02-05,"03:30",72
"1238","Abercrombie House","Total Imported Energy AH","kWh",2011-02-06,"03:30",84
"1239","Abercrombie House","Total Imported Energy AH","kWh",2011-02-07,"03:30",109.556
"1240","Abercrombie House","Total Imported Energy AH","kWh",2011-02-08,"03:30",118.937
"1241","Abercrombie House","Total Imported Energy AH","kWh",2011-02-09,"03:30",78
"1242","Abercrombie House","Total Imported Energy AH","kWh",2011-02-10,"03:30",78
"1243","Abercrombie House","Total Imported Energy AH","kWh",2011-02-11,"03:30",123.445
"1244","Abercrombie House","Total Imported Energy AH","kWh",2011-02-12,"03:30",78
"1245","Abercrombie House","Total Imported Energy AH","kWh",2011-02-13,"03:30",78
"1246","Abercrombie House","Total Imported Energy AH","kWh",2011-02-14,"03:30",103.921
"1247","Abercrombie House","Total Imported Energy AH","kWh",2011-02-15,"03:30",139.223
"1248","Abercrombie House","Total Imported Energy AH","kWh",2011-02-16,"03:30",112.937
"1249","Abercrombie House","Total Imported Energy AH","kWh",2011-02-17,"03:30",90
"1250","Abercrombie House","Total Imported Energy AH","kWh",2011-02-18,"03:30",84
"1251","Abercrombie House","Total Imported Energy AH","kWh",2011-02-19,"03:30",78
"1252","Abercrombie House","Total Imported Energy AH","kWh",2011-02-20,"03:30",72
"1253","Abercrombie House","Total Imported Energy AH","kWh",2011-02-21,"03:30",87.016
"1254","Abercrombie House","Total Imported Energy AH","kWh",2011-02-22,"03:30",90
"1255","Abercrombie House","Total Imported Energy AH","kWh",2011-02-23,"03:30",78
"1256","Abercrombie House","Total Imported Energy AH","kWh",2011-02-24,"03:30",78
"1257","Abercrombie House","Total Imported Energy AH","kWh",2011-02-25,"03:30",78
"1258","Abercrombie House","Total Imported Energy AH","kWh",2011-02-26,"03:30",72
"1259","Abercrombie House","Total Imported Energy AH","kWh",2011-02-27,"03:30",84
"1260","Abercrombie House","Total Imported Energy AH","kWh",2011-02-28,"03:30",78
"1261","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-01,"03:30",277.16
"1262","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-02,"03:30",277.16
"1263","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-03,"03:30",198.14
"1264","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-04,"03:30",189.36
"1265","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-05,"03:30",177.36
"1266","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-06,"03:30",171.8
"1267","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-07,"03:30",174.58
"1268","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-08,"03:30",171.8
"1269","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-09,"03:30",174.58
"1270","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-10,"03:30",183.36
"1271","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-11,"03:30",189.36
"1272","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-12,"03:30",174.58
"1273","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-13,"03:30",174.58
"1274","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-14,"03:30",165.8
"1275","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-15,"03:30",189.36
"1276","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-16,"03:30",174.58
"1277","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-17,"03:30",186.58
"1278","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-18,"03:30",180.58
"1279","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-19,"03:30",174.58
"1280","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-20,"03:30",159.8
"1281","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-21,"03:30",174.58
"1282","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-22,"03:30",186.58
"1283","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-23,"03:30",165.8
"1284","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-24,"03:30",174.58
"1285","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-25,"03:30",174.58
"1286","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-26,"03:30",159.8
"1287","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-27,"03:30",171.8
"1288","Total DFID UK Energy","Total DFID UK Grid Electricity","kWh",2011-02-28,"03:30",157.02
"1289","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-01,"03:30",104.35469
"1290","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-02,"03:30",180.24901
"1291","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-03,"03:30",40.572
"1292","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-04,"03:30",0
"1293","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-05,"03:30",0
"1294","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-06,"03:30",0
"1295","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-07,"03:30",31.556
"1296","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-08,"03:30",34.937
"1297","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-09,"03:30",0
"1298","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-10,"03:30",0
"1299","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-11,"03:30",39.445
"1300","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-12,"03:30",0
"1301","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-13,"03:30",0
"1302","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-14,"03:30",25.921
"1303","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-15,"03:30",55.223
"1304","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-16,"03:30",34.937
"1305","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-17,"03:30",0
"1306","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-18,"03:30",0
"1307","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-19,"03:30",0
"1308","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-20,"03:30",0
"1309","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-21,"03:30",9.016
"1310","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-22,"03:30",0
"1311","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-23,"03:30",0
"1312","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-24,"03:30",0
"1313","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-25,"03:30",0
"1314","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-26,"03:30",0
"1315","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-27,"03:30",0
"1316","Total DFID UK Energy","Total DFID UK Natural Gas","kWh",2011-02-28,"03:30",0
"1317","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-01,"03:30",381.51469
"1318","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-02,"03:30",457.40901
"1319","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-03,"03:30",238.712
"1320","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-04,"03:30",189.36
"1321","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-05,"03:30",177.36
"1322","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-06,"03:30",171.8
"1323","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-07,"03:30",206.136
"1324","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-08,"03:30",206.737
"1325","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-09,"03:30",174.58
"1326","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-10,"03:30",183.36
"1327","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-11,"03:30",228.805
"1328","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-12,"03:30",174.58
"1329","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-13,"03:30",174.58
"1330","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-14,"03:30",191.721
"1331","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-15,"03:30",244.583
"1332","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-16,"03:30",209.517
"1333","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-17,"03:30",186.58
"1334","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-18,"03:30",180.58
"1335","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-19,"03:30",174.58
"1336","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-20,"03:30",159.8
"1337","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-21,"03:30",183.596
"1338","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-22,"03:30",186.58
"1339","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-23,"03:30",165.8
"1340","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-24,"03:30",174.58
"1341","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-25,"03:30",174.58
"1342","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-26,"03:30",159.8
"1343","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-27,"03:30",171.8
"1344","Total DFID UK Energy","Total DFID UK Energy","kWh",2011-02-28,"03:30",157.02
"1345","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-01,"04:00",78
"1346","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-02,"04:00",84
"1347","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-03,"04:00",90
"1348","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-04,"04:00",84
"1349","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-05,"04:00",78
"1350","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-06,"04:00",78
"1351","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-07,"04:00",78
"1352","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-08,"04:00",84
"1353","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-09,"04:00",78
"1354","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-10,"04:00",78
"1355","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-11,"04:00",72
"1356","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-12,"04:00",72
"1357","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-13,"04:00",78
"1358","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-14,"04:00",84
"1359","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-15,"04:00",78
"1360","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-16,"04:00",78
"1361","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-17,"04:00",78
"1362","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-18,"04:00",84
"1363","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-19,"04:00",78
"1364","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-20,"04:00",78
"1365","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-21,"04:00",78
"1366","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-22,"04:00",84
"1367","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-23,"04:00",84
"1368","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-24,"04:00",78
"1369","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-25,"04:00",84
"1370","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-26,"04:00",78
"1371","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-27,"04:00",78
"1372","Abercrombie House","Total Grid Electricity AH","kWh",2011-02-28,"04:00",78
"1373","Abercrombie House","Total Natural Gas AH","kWh",2011-02-01,"04:00",0
"1374","Abercrombie House","Total Natural Gas AH","kWh",2011-02-02,"04:00",0
"1375","Abercrombie House","Total Natural Gas AH","kWh",2011-02-03,"04:00",25.921
"1376","Abercrombie House","Total Natural Gas AH","kWh",2011-02-04,"04:00",149.891
"1377","Abercrombie House","Total Natural Gas AH","kWh",2011-02-05,"04:00",0
"1378","Abercrombie House","Total Natural Gas AH","kWh",2011-02-06,"04:00",0
"1379","Abercrombie House","Total Natural Gas AH","kWh",2011-02-07,"04:00",43.953
"1380","Abercrombie House","Total Natural Gas AH","kWh",2011-02-08,"04:00",43.953
"1381","Abercrombie House","Total Natural Gas AH","kWh",2011-02-09,"04:00",0
"1382","Abercrombie House","Total Natural Gas AH","kWh",2011-02-10,"04:00",0
"1383","Abercrombie House","Total Natural Gas AH","kWh",2011-02-11,"04:00",23.667
"1384","Abercrombie House","Total Natural Gas AH","kWh",2011-02-12,"04:00",0
"1385","Abercrombie House","Total Natural Gas AH","kWh",2011-02-13,"04:00",0
"1386","Abercrombie House","Total Natural Gas AH","kWh",2011-02-14,"04:00",32.683
"1387","Abercrombie House","Total Natural Gas AH","kWh",2011-02-15,"04:00",54.096
"1388","Abercrombie House","Total Natural Gas AH","kWh",2011-02-16,"04:00",25.921
"1389","Abercrombie House","Total Natural Gas AH","kWh",2011-02-17,"04:00",0
"1390","Abercrombie House","Total Natural Gas AH","kWh",2011-02-18,"04:00",0
